catalogue_id,full_name,current_full_name,html_url,current_url,description,description_de,primary_category,category_label_en,category_label_de,scope_status,record_status,redirects_to,github_repository_id,github_status,homepage_url,is_archived,is_disabled,is_fork,default_branch,primary_language,license_spdx,topics,stargazers_count,forks_count,open_issues_count,created_at,pushed_at,updated_at,snapshot_date,github_metadata_captured_at
GHIAO-0368,jorshi/ddsp-timbre-remap,jorshi/ddsp-timbre-remap,https://github.com/jorshi/ddsp-timbre-remap,https://github.com/jorshi/ddsp-timbre-remap,Real-time Timbre Remapping with Differentiable DSP.,Echtzeit-Timbre-Remapping mit differenzierbarer digitaler Signalverarbeitung.,virtual_instruments_and_synthesis,Virtual instruments and sound synthesis,Virtuelle Instrumente und Synthese,core,active,,823041265,available,https://jordieshier.com/projects/nime2024/,False,False,False,main,Python,Apache-2.0,[],21,1,0,2024-07-02T10:06:59Z,2024-11-12T11:53:24Z,2026-04-25T16:24:42Z,2026-08-22,2026-08-25T15:30:14Z
GHIAO-0369,jacktipper/raivBox,jacktipper/raivBox,https://github.com/jacktipper/raivBox,https://github.com/jacktipper/raivBox,"Master's Thesis Project - NYU Steinhardt Music Technology - The raivBox is a standalone neural audio synthesis device based on Google Magenta's DDSP, with an NVIDIA Jetson Nano 2GB embedded development board at its core.",Eigenständiges Hardware-Instrument für neuronale Audiosynthese.,instrument_design_and_hardware,"Instrument design, hardware, and augmented instruments","Instrumentendesign, Hardware und augmentierte Instrumente",core,active,,421736092,available,https://www.raiv.ai,False,False,False,main,Python,Apache-2.0,"[""3d-printing"",""ai"",""aotu"",""audio"",""ddsp"",""embedded-systems"",""hardware"",""linux"",""magenta"",""mir"",""music"",""music-technology"",""neural-synthesis"",""nvidia-jetson-nano"",""nyu"",""python"",""raiv"",""systemd"",""tensorflow"",""timbre-transfer""]",7,0,0,2021-10-27T08:26:24Z,2022-12-06T09:53:29Z,2025-09-08T10:04:48Z,2026-08-22,2026-08-25T15:30:14Z
GHIAO-0370,deeuu/loudness,deeuu/loudness,https://github.com/deeuu/loudness,https://github.com/deeuu/loudness,Audio library for modelling loudness,Bibliothek zur Modellierung und Berechnung wahrgenommener Lautheit.,psychoacoustics_and_sound_quality,Psychoacoustics and sound quality,Psychoakustik und Sound Quality,core,active,,25131877,available,,False,False,False,master,C++,GPL-3.0,[],40,11,0,2014-10-12T20:57:43Z,2019-08-08T08:33:32Z,2026-01-16T07:09:38Z,2026-08-22,2026-08-25T15:30:14Z
GHIAO-0371,chris-hld/spaudiopy,chris-hld/spaudiopy,https://github.com/chris-hld/spaudiopy,https://github.com/chris-hld/spaudiopy,Spatial Audio Python Package,"Python-Paket zur Analyse, Verarbeitung und Wiedergabe räumlicher Audiosignale.",spatial_audio_and_auralization,Spatial audio and auralization,Räumliches Audio und Auralisierung,core,active,,169112105,available,https://spaudiopy.readthedocs.io/,False,False,False,master,Python,MIT,"[""allrad"",""ambisonics"",""audio"",""binaural"",""decoders"",""hrtf"",""python"",""rir"",""spatial-audio"",""spherical-harmonics"",""vbap""]",203,19,9,2019-02-04T16:45:51Z,2026-06-28T21:00:33Z,2026-08-16T00:45:26Z,2026-08-22,2026-08-25T15:30:14Z
GHIAO-0372,SAGNIKMJR/few-shot-rir,SAGNIKMJR/few-shot-rir,https://github.com/SAGNIKMJR/few-shot-rir,https://github.com/SAGNIKMJR/few-shot-rir,Code and datasets for 'Few-Shot Audio-Visual Learning of Environment Acoustics' (NeurIPS 2022),Audiovisuelles Few-Shot-Verfahren zum Erlernen der Akustik unbekannter Umgebungen.,room_and_virtual_acoustics,Room and virtual acoustics,Raum- und virtuelle Akustik,core,active,,570744614,available,,False,False,False,main,Python,MIT,[],25,5,1,2022-11-26T01:44:35Z,2026-06-16T06:23:35Z,2026-08-17T16:35:15Z,2026-08-22,2026-08-25T15:30:14Z
GHIAO-0373,korginc/logue-sdk,korginc/logue-sdk,https://github.com/korginc/logue-sdk,https://github.com/korginc/logue-sdk,This repository contains all the files and tools needed to build custom oscillators and effects for the prologue synthesizer.,SDK für eigene Oszillatoren und Effekte auf Korg-Synthesizern der logue-Reihe.,instrument_design_and_hardware,"Instrument design, hardware, and augmented instruments","Instrumentendesign, Hardware und augmentierte Instrumente",core,active,,130293213,available,https://korginc.github.io/logue-sdk/,False,False,False,main,C,BSD-3-Clause,"[""audio"",""dsp"",""embedded"",""stm32"",""wasm""]",1034,353,56,2018-04-20T01:44:05Z,2026-08-17T06:54:17Z,2026-08-25T09:48:28Z,2026-08-22,2026-08-25T15:30:14Z
GHIAO-0374,claytonotey/qiano,claytonotey/qiano,https://github.com/claytonotey/qiano,https://github.com/claytonotey/qiano,A digital waveguide piano physical model with VST and command line interface.,Physikalisches Klaviermodell auf Basis digitaler Wellenleiter.,virtual_instruments_and_synthesis,Virtual instruments and sound synthesis,Virtuelle Instrumente und Synthese,core,active,,55646328,available,,False,False,False,master,C++,GPL-2.0,[],36,5,0,2016-04-06T22:43:11Z,2016-04-06T23:15:48Z,2026-08-06T23:19:36Z,2026-08-22,2026-08-25T15:30:14Z
GHIAO-0375,michele-perrone/OpenPiano,michele-perrone/OpenPiano,https://github.com/michele-perrone/OpenPiano,https://github.com/michele-perrone/OpenPiano,An open source real-time piano engine and JUCE plugin based on physical modelling,Echtzeitfähige Klavier-Engine und Plugin mit physikalischer Modellierung.,virtual_instruments_and_synthesis,Virtual instruments and sound synthesis,Virtuelle Instrumente und Synthese,core,active,,441875947,available,,False,False,False,main,C++,AGPL-3.0,[],167,8,3,2021-12-26T11:38:26Z,2024-08-02T23:15:19Z,2026-06-30T06:01:29Z,2026-08-22,2026-08-25T15:30:14Z
GHIAO-0376,AmandineBtto/NeRAF,AmandineBtto/NeRAF,https://github.com/AmandineBtto/NeRAF,https://github.com/AmandineBtto/NeRAF,"[ICLR 2025] NeRAF jointly learns acoustic and radiance fields, enabling realistic audio-visual generation.",Gemeinsames neuronales Akustik- und Radiance-Field-Modell.,room_and_virtual_acoustics,Room and virtual acoustics,Raum- und virtuelle Akustik,core,active,,806615551,available,https://amandinebtto.github.io/NeRAF/,False,False,False,main,Python,NOASSERTION,"[""acoustics"",""audio"",""iclr2025"",""implicit-neural-representation"",""impulse-response"",""nerf"",""nerfstudio"",""neural-acoustic-field"",""neural-field"",""neural-fields"",""rir"",""spatial-audio""]",37,2,3,2024-05-27T14:37:37Z,2026-03-11T11:01:48Z,2026-07-18T05:19:51Z,2026-08-22,2026-08-25T15:30:14Z
GHIAO-0377,LucaSpanedda/Digital_Reverberation_in_Faust,LucaSpanedda/Digital_Reverberation_in_Faust,https://github.com/LucaSpanedda/Digital_Reverberation_in_Faust,https://github.com/LucaSpanedda/Digital_Reverberation_in_Faust,Experiments and Algorithms for Digital Reverberation Models in FAUST (GRAME),Implementierungen digitaler Nachhallmodelle in Faust.,room_and_virtual_acoustics,Room and virtual acoustics,Raum- und virtuelle Akustik,core,active,,317055414,available,,False,False,False,main,Faust,MIT,[],13,2,0,2020-11-29T22:27:48Z,2024-11-28T23:09:55Z,2026-05-13T13:47:21Z,2026-08-22,2026-08-25T15:30:14Z
GHIAO-0378,mickey1356/acoustic_reliefs,mickey1356/acoustic_reliefs,https://github.com/mickey1356/acoustic_reliefs,https://github.com/mickey1356/acoustic_reliefs,Create acoustic diffusers with custom images!,Entwurf raumakustischer Diffusoren und Reliefs aus benutzerdefinierten Bildvorlagen.,room_and_virtual_acoustics,Room and virtual acoustics,Raum- und virtuelle Akustik,core,active,,866004854,available,https://cdl.ethz.ch/publications/acoustic-reliefs/,False,False,False,main,C++,BSD-3-Clause,[],22,2,0,2024-10-01T13:40:45Z,2026-01-13T09:26:31Z,2026-08-20T19:58:07Z,2026-08-22,2026-08-25T15:30:14Z
GHIAO-0379,ucl-bug/jwave,ucl-bug/jwave,https://github.com/ucl-bug/jwave,https://github.com/ucl-bug/jwave,"A JAX-based research framework for differentiable and parallelizable acoustic simulations, on CPU, GPUs and TPUs",Differenzierbares JAX-Framework zur parallelen Simulation von Ultraschall- und akustischen Wellenfeldern.,aero_underwater_and_ultrasound_acoustics,"Aeroacoustics, underwater acoustics, and ultrasound","Aero-, Unterwasser- und Ultraschallakustik",core,active,,355146266,available,,False,False,False,main,Python,LGPL-3.0,"[""acoustics"",""differentiable-simulations"",""gpu"",""gpu-acceleration"",""jax"",""kwave"",""physics-informed-neural-networks"",""scientific-machine-learning"",""simulation"",""tpu-acceleration"",""ultrasound"",""wave-equation""]",215,33,43,2021-04-06T10:22:17Z,2026-03-22T17:32:34Z,2026-08-25T05:40:24Z,2026-08-22,2026-08-25T15:30:14Z
GHIAO-0380,yhj137/PianistTransformer,yhj137/PianistTransformer,https://github.com/yhj137/PianistTransformer,https://github.com/yhj137/PianistTransformer,"This is the official implementation for the paper ""Pianist Transformer: Towards Expressive Piano Performance Rendering via Scalable Self-Supervised Pre-Training"".",Modell zur Erzeugung expressiver Klavierperformances aus symbolischen Eingaben.,virtual_instruments_and_synthesis,Virtual instruments and sound synthesis,Virtuelle Instrumente und Synthese,adjacent,active,,1108221824,available,,False,False,False,main,Python,Apache-2.0,[],48,6,0,2025-12-02T07:24:52Z,2026-06-25T17:23:35Z,2026-07-29T02:22:26Z,2026-08-22,2026-08-25T15:30:14Z
GHIAO-0381,DBraun/DawDreamer,DBraun/DawDreamer,https://github.com/DBraun/DawDreamer,https://github.com/DBraun/DawDreamer,"Digital Audio Workstation with Python; VST instruments/effects, parameter automation, FAUST, JAX, Warp Markers, and JUCE processors",Python-basierte DAW-Engine mit Unterstützung für VST-Instrumente und Faust-Prozessoren.,virtual_instruments_and_synthesis,Virtual instruments and sound synthesis,Virtuelle Instrumente und Synthese,adjacent,active,,284760653,available,http://dirt.design/DawDreamer/,False,False,False,main,C++,GPL-3.0,"[""ableton"",""audio"",""audio-plugin"",""audio-processing"",""daw"",""faust"",""jax"",""juce"",""midi"",""python"",""synthesizer"",""vst"",""vst-host"",""vst3"",""vst3-host""]",1285,99,47,2020-08-03T17:14:00Z,2026-08-12T17:02:05Z,2026-08-24T04:25:37Z,2026-08-22,2026-08-25T15:30:14Z
GHIAO-0382,leomccormack/SPARTA,leomccormack/SPARTA,https://github.com/leomccormack/SPARTA,https://github.com/leomccormack/SPARTA,A collection of spatial audio plug-ins developed using JUCE and the Spatial_Audio_Framework,"Plugin-Sammlung zur Aufnahme, Analyse und Wiedergabe räumlicher Audiosignale.",spatial_audio_and_auralization,Spatial audio and auralization,Räumliches Audio und Auralisierung,core,active,,121727010,available,http://leomccormack.github.io/sparta-site/,False,False,False,master,C++,GPL-3.0,"[""3d-audio"",""ambisonics"",""hoa"",""microphone-array-processing"",""sound-field-analysis"",""sound-field-visualisation"",""spatial-audio"",""vbap"",""vst""]",771,56,10,2018-02-16T08:03:44Z,2026-04-10T03:18:14Z,2026-08-24T08:53:26Z,2026-08-22,2026-08-25T15:30:14Z
GHIAO-0383,fosfrancesco/asap-dataset,fosfrancesco/asap-dataset,https://github.com/fosfrancesco/asap-dataset,https://github.com/fosfrancesco/asap-dataset,A  dataset  of  222  digital  musical  scores aligned with 1068 performances (more than 92 hours) of Western  classical  piano  music.,Datensatz aus digital ausgerichteten Klavierpartituren und mehr als tausend Audio- und MIDI-Performances.,instrument_recognition_and_datasets,"Instrument recognition, transcription, and datasets","Instrumentenerkennung, Transkription und Datensätze",core,active,,279304436,available,,False,False,False,master,Jupyter Notebook,NOASSERTION,[],274,38,3,2020-07-13T13:03:12Z,2026-04-12T08:14:05Z,2026-08-21T02:08:40Z,2026-08-22,2026-08-25T15:30:14Z
GHIAO-0384,sizigi/AliasingFreeNeuralAudioSynthesis,sizigi/AliasingFreeNeuralAudioSynthesis,https://github.com/sizigi/AliasingFreeNeuralAudioSynthesis,https://github.com/sizigi/AliasingFreeNeuralAudioSynthesis,,Verfahren für aliasingarme neuronale Audiosynthese.,virtual_instruments_and_synthesis,Virtual instruments and sound synthesis,Virtuelle Instrumente und Synthese,adjacent,active,,1092689637,available,,False,False,False,main,Python,MIT,[],65,7,1,2025-11-09T05:21:52Z,2025-12-24T05:31:08Z,2026-08-15T13:55:14Z,2026-08-22,2026-08-25T15:30:14Z
GHIAO-0385,QxLabIreland/Binamix,QxLabIreland/Binamix,https://github.com/QxLabIreland/Binamix,https://github.com/QxLabIreland/Binamix,A Python Library for Binaural Mixing and Data Generation,Werkzeuge und Daten zur binauralen Mischung räumlicher Audioszenen.,spatial_audio_and_auralization,Spatial audio and auralization,Räumliches Audio und Auralisierung,core,active,,958526561,available,,False,False,False,main,Python,,[],56,11,1,2025-04-01T10:44:43Z,2026-01-23T16:14:37Z,2026-07-06T13:26:27Z,2026-08-22,2026-08-25T15:30:14Z
GHIAO-0386,equilet/tsar-bell,equilet/tsar-bell,https://github.com/equilet/tsar-bell,https://github.com/equilet/tsar-bell,Max implementation of Faust code for Tsar Bell project,Faust- und Max-Implementierung zur akustischen Rekonstruktion der historischen Zarenglocke.,musical_instrument_acoustics,Musical instrument acoustics,Musikinstrumentenakustik,core,active,,61745860,available,,False,False,False,master,Max,,[],5,1,0,2016-06-22T19:27:40Z,2016-07-06T21:32:48Z,2026-03-21T14:11:45Z,2026-08-22,2026-08-25T15:30:14Z
GHIAO-0387,polifonia-project/bells-ontology,polifonia-project/bells-ontology,https://github.com/polifonia-project/bells-ontology,https://github.com/polifonia-project/bells-ontology,"The Bell module represents concepts and relationships to describe bells, bell towers and bell ringers.","Ontologie für Glocken, Glockentürme, Läutepraxis und beteiligte Personen.",organology_and_instrument_knowledge,Organology and instrument knowledge,Organologie und Instrumentenwissen,core,active,,424658738,available,,False,False,False,main,,CC-BY-4.0,[],2,1,0,2021-11-04T16:10:12Z,2024-02-26T10:09:05Z,2026-03-21T15:08:55Z,2026-08-22,2026-08-25T15:30:14Z
GHIAO-0388,AmandineBtto/FLAC,AmandineBtto/FLAC,https://github.com/AmandineBtto/FLAC,https://github.com/AmandineBtto/FLAC,"[CVPR 2026] FLAC: Few-Shot Acoustic Synthesis with Flow Matching. FLAC enables RIR generation in novel scenes using only one-shot acoustic observation. The repository also provides AGREE, a joint embedding space for RIRs and room geometry, designed to evaluate the geometric consistency of RIR synthesis models.",Few-Shot-Verfahren zur akustischen Synthese und Erzeugung von Raumimpulsantworten.,room_and_virtual_acoustics,Room and virtual acoustics,Raum- und virtuelle Akustik,core,active,,1176043751,available,https://amandinebtto.github.io/FLAC/,False,False,False,master,Python,,"[""acoustics"",""audio-visual-learning"",""few-shot-learning"",""flow-matching"",""joint-embedding"",""room-impulse-response""]",19,4,1,2026-03-08T14:42:17Z,2026-03-20T08:07:55Z,2026-06-28T14:08:11Z,2026-08-22,2026-08-25T15:30:14Z
GHIAO-0389,Nemus-Project/ModalAbsorption,Nemus-Project/ModalAbsorption,https://github.com/Nemus-Project/ModalAbsorption,https://github.com/Nemus-Project/ModalAbsorption,,Modalakustisches Verfahren zur Modellierung von Absorption und Raumimpulsantworten.,room_and_virtual_acoustics,Room and virtual acoustics,Raum- und virtuelle Akustik,core,active,,1182213068,available,,False,False,False,main,MATLAB,,[],2,0,0,2026-03-15T07:39:37Z,2026-04-01T07:50:09Z,2026-04-01T07:50:36Z,2026-08-22,2026-08-25T15:30:14Z
GHIAO-0390,TheColby/verbx,TheColby/verbx,https://github.com/TheColby/verbx,https://github.com/TheColby/verbx,Extreme ambient audio reverberator,Software-Reverberator für extreme Ambient- und Faltungshall-Anwendungen.,room_and_virtual_acoustics,Room and virtual acoustics,Raum- und virtuelle Akustik,adjacent,active,,1165912492,available,,False,False,False,main,Python,MIT,[],28,1,0,2026-02-24T17:18:14Z,2026-08-08T15:24:59Z,2026-08-08T15:25:00Z,2026-08-22,2026-08-25T15:30:14Z
GHIAO-0391,misuka-renderer/misuka,misuka-renderer/misuka,https://github.com/misuka-renderer/misuka,https://github.com/misuka-renderer/misuka,misuka: A differentiable room acoustic renderer,Differenzierbarer Renderer für Raumakustik.,room_and_virtual_acoustics,Room and virtual acoustics,Raum- und virtuelle Akustik,core,active,,1021931493,available,https://www.tu.berlin/en/ak/research/projects/differentiable-acoustic-path-tracing,False,False,True,master,C++,NOASSERTION,"[""acoustic"",""differentiable-rendering"",""path-tracing"",""raytracing""]",45,3,4,2025-07-18T07:14:33Z,2026-08-25T14:43:31Z,2026-08-25T14:58:19Z,2026-08-22,2026-08-25T15:30:14Z
GHIAO-0392,TheColby/Particelle,TheColby/Particelle,https://github.com/TheColby/Particelle,https://github.com/TheColby/Particelle,"Sound, atomized.",Granularsynthese-Engine mit mikrotonaler Präzision und Mehrkanal-Ausgabe.,virtual_instruments_and_synthesis,Virtual instruments and sound synthesis,Virtuelle Instrumente und Synthese,adjacent,active,,1170920206,available,,False,False,False,main,Rust,,[],8,1,12,2026-03-02T17:11:18Z,2026-08-23T17:42:45Z,2026-08-09T17:43:15Z,2026-08-22,2026-08-25T15:30:14Z
GHIAO-0393,SonyCSLParis/DrumGAN,SonyCSLParis/DrumGAN,https://github.com/SonyCSLParis/DrumGAN,https://github.com/SonyCSLParis/DrumGAN,Synthesis of Drum Sounds With Perceptual Timbral Conditioning Using Generative Adversarial Networks,Generatives Modell zur Synthese von Schlagzeugklängen mit wahrnehmungsbezogener Timbre-Steuerung.,virtual_instruments_and_synthesis,Virtual instruments and sound synthesis,Virtuelle Instrumente und Synthese,core,active,,280176612,available,,False,False,False,master,Python,NOASSERTION,[],133,14,2,2020-07-16T14:32:48Z,2023-03-09T17:48:41Z,2026-06-20T23:02:54Z,2026-08-22,2026-08-25T15:30:14Z
GHIAO-0394,tinaudio/synth-setter,tinaudio/synth-setter,https://github.com/tinaudio/synth-setter,https://github.com/tinaudio/synth-setter,"Synthesizer parameter prediction, sound matching, and preset exploration tools.",Modell zur Vorhersage und Exploration von Synthesizerparametern und Presets.,virtual_instruments_and_synthesis,Virtual instruments and sound synthesis,Virtuelle Instrumente und Synthese,core,active,,1035110727,available,,False,False,False,main,Python,GPL-3.0,"[""audio"",""pytorch"",""sound-matching"",""synthesizer"",""synthesizer-inversion""]",5,6,796,2025-08-09T17:18:07Z,2026-08-19T23:24:33Z,2026-08-24T15:59:47Z,2026-08-22,2026-08-25T15:30:14Z
